Zone,State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Latitude,Longitude,Nearby Hotels,Nearby Restaurants,Nearby Attractions,Nearby Shopping Centers
Southern,Puducherry,Auroville,Auroville,Township,1968,2,4.1,0,Yes,Open All Days,Cultural,Yes,0.035,All,12.0071423,79.8106427,"[""Poppys Olive de' villa Pondicherry (Rating: 4.5, Reviews: 2419, Address: 142/1C2, Auroville Road, Auroville, Kuilapalayam)"", 'INN PONDIVILLE Forest Retreat (Rating: 4.5, Reviews: 283, Address: 29/4 Old, Auroville Road, Chinna, Kottakuppam)', 'Badrinath (Rating: 3.8, Reviews: 22, Address: XRWR+MQG, Meerambgai garden, old auroville road, bommaipalayam, opposite:Falicity auroville community gate, Auroville)']","[""Poppys Olive de' villa Pondicherry (Rating: 4.5, Reviews: 2420, Address: 142/1C2, Auroville Road, Auroville, Kuilapalayam)"", 'White Pearl Residency (Rating: 4.7, Reviews: 2640, Address: 119/15, East Coast Road, Periyamudaliyar Chavadi)', 'La Terrace Cafe (Rating: 4.3, Reviews: 344, Address: Solar Kitchen, Crown Road, Auroville, Bommayapalayam)']","['Savitri Bhavan (Rating: 4.5, Reviews: 966, Address: 2R43+HMP, Auroville Main Rd, Auroville)', 'Kala Kendra Gallery (Rating: 4.2, Reviews: 253, Address: 2R42+Q9P, Auroville,, Bommayapalayam)', 'Sadhana Forest (Rating: 4.8, Reviews: 2519, Address: 1, Sadhana Forest Road, Auroville, Pattanur)']","['Oasis Auroville Boutique (Rating: 3.7, Reviews: 30, Address: XRRM+5H7, near sbi, Auroville, Bommayapalayam)', 'Auroville City Centre (Rating: 4.1, Reviews: 171, Address: 2R32+H6W, Auroville)', ""Auroville Papers Bookshop (Rating: 4.2, Reviews: 20, Address: Visitor's Centre, opposite Dreams Cafe, Auroville, Chennai)""]"
Southern,Puducherry,Puducherry,Paradise Beach,Beach,Unknown,1,4.5,200,Yes,Open All Days,Recreational,Yes,0.015,Morning,11.8734501,79.8212602,"['Radisson Resort Pondicherry Bay (Rating: 4.2, Reviews: 3414, Address: No 198, 198/2, 1, Maraimalai Adigal Street, Manavely Revenue Village)', 'Kailash Beach Resort (Rating: 3.8, Reviews: 26, Address: Ariankuppam Commune, Poornankupam)', 'SR Residency (Rating: 4.1, Reviews: 234, Address: No.59, Nallavadu Road, Thavalakuppam)']","['RKN Beach Resort (Rating: 4.3, Reviews: 4351, Address: No.50/3, Lake View Road, Pooranankuppam Road, Pudukuppam)', 'D.R. BAR & RESTAURANT (Rating: 3.5, Reviews: 28, Address: VRM3+W4Q, Chunnambar Road, Ariyankuppam)', 'Hotel Thamizh (Rating: 3.4, Reviews: 8, Address: No 2, East Coast Road, Thavalakuppam)']","['Arikamedu Trust (Rating: 3.6, Reviews: 2242, Address: Ariyankuppam)', 'Wolfie Point - Sunset View (Rating: 4.6, Reviews: 27, Address: VRGC+WV, Pudukuppam)', 'Sandunes Paradise Beach - Tourist Spot (Rating: 4.3, Reviews: 730, Address: Sandunes Paradish Beach, Lake View Road, Pudukuppam)']","['Priyam Chocolates (Rating: 4.6, Reviews: 9, Address: 59,Nehru Street, Ganapati Nagar, State Highway 49, Murungapakkam, Puducherry)', 'Ramalingam Maligai Store (Rating: 4.7, Reviews: 7, Address: 89, Theerthakulam Street, Manavely, Ariyankuppam)', 'Andiarpalayam Ration Shop (Rating: 3, Reviews: 3, Address: VR43+HGX, Andiyarpalayam)']"
Southern,Andaman and Nicobar Islands,Port Blair,Cellular Jail,Landmark,1906,1.5,4.7,30,Yes,Monday,Historical,Yes,0.12,Afternoon,11.6747447,92.7478601,"['Welcomhotel By ITC Hotels, Port Blair - Premium Hotel Near the Airport | Idyllic Island Experience Vacation (Rating: 4.5, Reviews: 3000, Address: Marine Hill, Sri Vijaya Puram)', 'Silver Sand Sentinel, Port Blair (Rating: 4.1, Reviews: 1071, Address: Phoenix Bay, Sri Vijaya Puram)', 'Hotel Lalaji Bayview (Rating: 3.8, Reviews: 267, Address: R P Road, Dignabad, Sri Vijaya Puram)']","['SeaShell, Port Blair (Rating: 4.3, Reviews: 2227, Address: Marine Hill, Sri Vijaya Puram)', 'Hotel de Marina (Rating: 3.9, Reviews: 348, Address: P. O, Aberdeen Bazar, Atlanta Point, Sri Vijaya Puram)', 'Sun Sea Resort (Rating: 3.7, Reviews: 455, Address: MG Road (Andaman Trunk Road), Middle Point, Sri Vijaya Puram)']","['SMS Tours & Travels – Andaman Sightseeing (Rating: 4.8, Reviews: 67, Address: near Dignabad school, 39, S.N.Street, near Dignabad school, Aberdeen Bazar, Sri Vijaya Puram)', 'Andaman Vacations (Rating: 5, Reviews: 6, Address: 9, First Floor, Marthoma Church Complex, Goalghar, Sri Vijaya Puram)', 'Andaman Excursion Pvt. Ltd. (Rating: 4.9, Reviews: 345, Address: First Floor, New R.K Market Complex, No. 38, Junglighat, Sri Vijaya Puram)']","['RANGAM SHOPPING CENTRE (Rating: 3.9, Reviews: 28, Address: MPCR+3RW, Mohanpura, Sri Vijaya Puram)', ""T.S.Guruswamy and son's (Rating: 4.4, Reviews: 32, Address: Aberdeen Bazar, Aberdeen, Sri Vijaya Puram)"", 'SUBAMANGALAS JEWELLERY (Rating: 5, Reviews: 1, Address: MPCR+2FQ, SKM MALL, Aberdeen Bazar, Sri Vijaya Puram)']"
Southern,Andaman and Nicobar Islands,Havelock Island,Radhanagar Beach,Beach,Unknown,1,4.8,0,No,Open All Days,Nature,Yes,0.09,Morning,11.9844552,92.9508454,"['Bowfins Resorts (Rating: 4.1, Reviews: 78, Address: No. 7 Radha Nagar Beach Havelock Island Havelock Island, Port Blair)', 'Havelock Nagri Resort (Rating: 3.5, Reviews: 72, Address: Road No. 7, Radhanagar, Havelock Island)', 'Taj Exotica Resort & Spa, Andamans (Rating: 4.6, Reviews: 968, Address: Radha Nagar, Beach Number 7, Havelock Island)']","['Subodh Fast Food (Rating: N/A, Reviews: 0, Address: near by Parking Radha Nagar, 2, near by Parking Radha Nagar)', 'Fast Food Stole (Rating: N/A, Reviews: 0, Address: Radha Nagar)', 'Swapna Restaurant (Rating: 3.4, Reviews: 5, Address: XXP3+5C4, State Highway 4)']","[""Neil's Cove (Rating: 4.9, Reviews: 31, Address: XWPR+G4, Govind Nagar)"", 'Havelock Small jungle waterfall (Rating: N/A, Reviews: 0, Address: 2X36+6M, Govind Nagar)', 'Turtle Beach (Rating: 5, Reviews: 11, Address: 2W4R+PC, Govind Nagar)']","['GITA ONLINE SHOP (Rating: 4.6, Reviews: 20, Address: Havelock, Krishna Nagar)']"
Southern,Andaman and Nicobar Islands,Neil Island,Bharatpur Beach,Beach,Unknown,1,4.5,0,No,Open All Days,Nature,Yes,0.04,Morning,11.8361324,93.034197,"['SeaShell, Neil (Rating: 4.4, Reviews: 1297, Address: Neil Island (Shaheed Dweep, Survey No./Plot No. 12, Neil Kendra)', 'SILVER PEARL BEACH RESORT (Rating: 4.4, Reviews: 249, Address: Shaheed Dweep, Laxmanpur, Port Blair)', 'Aamantran Andaman Beach Resort (Rating: 3.4, Reviews: 5, Address: R2PJ+FHR, Neil Kendra)']","['SeaShell, Neil (Rating: 4.4, Reviews: 1297, Address: Neil Island (Shaheed Dweep, Survey No./Plot No. 12, Neil Kendra)', 'SILVER PEARL BEACH RESORT (Rating: 4.4, Reviews: 249, Address: Shaheed Dweep, Laxmanpur, Port Blair)', 'Emerald Gecko (Rating: 4, Reviews: 259, Address: Shaheed Dweep (Neil Island, Beach, Sitapur)']","['Night sky stargazing (Rating: 4.7, Reviews: 18, Address: 1, Shaheed dweep, Lakshmanpur)', 'Natural bridge tourist guide (Rating: 4.6, Reviews: 5, Address: Lakshmanpur)', 'Lakshmanpur Beach No 2 (Rating: 4.5, Reviews: 98, Address: Village Road, Lakshmanpur)']",[]
Southern,Andaman and Nicobar Islands,Baratang Island,Limestone Caves,Natural Feature,Unknown,1.5,4.4,250,No,Open All Days,Nature,Yes,0.015,Morning,12.2113936,92.8111645,"['Dew Dale Resorts, Baratang Island, Andaman and Nicobar Islands (Rating: 4.6, Reviews: 163, Address: Village, Sundergarh)', 'Andaman Coral Creek (Rating: N/A, Reviews: 0, Address: south creek baratang)', 'OYO 61587 Coral Creek Resort (Rating: 4.4, Reviews: 46, Address: 1 Baratang, Great Trunk Rd, Port Blair)']","['Dew Dale Resorts, Baratang Island, Andaman and Nicobar Islands (Rating: 4.6, Reviews: 163, Address: Village, Sundergarh)']",[],[]
Western,Daman and Diu,Diu,Naida Caves,Cave,Unknown,1,4.5,0,No,Open All Days,Nature,Yes,0.6,Afternoon,20.7102563,70.980716,"['Hotel Relax Inn (Rating: 3.8, Reviews: 671, Address: Bunder Rd, Diu)', 'Hotel Galaxy (Rating: 3.5, Reviews: 684, Address: PX8J+WCJ, Bus Station Road, Diu)', 'Hotel Premium (Rating: 3.9, Reviews: 424, Address: near HDFC Bank, Hotel Premium, near HDFC Bank, opp. Government Hospital, Diu)']","['Hotel apple inn (Rating: 4.3, Reviews: 421, Address: Fofrara, Gangeshwer Temple, Road, Fudam)', 'Hotel Aavkar & Pure Vegetarian Restaurant (Rating: 3.6, Reviews: 92, Address: PX9P+98M, Diu)', 'Nagoa Resort (Rating: 4.2, Reviews: 295, Address: Main Road Nagoa, Nagoa Beach, Diu, Daman & Diu)']","['INS Khukri Memorial (Rating: 4.6, Reviews: 6746, Address: PX3G+4P7, Diu)', 'Diu Museum (Rating: 3.8, Reviews: 1540, Address: PX8Q+6MC, Diu)', 'Naida Caves (Rating: 4.4, Reviews: 8521, Address: PX6J+474, Diu)']","['Evergreen Trade Centre (Rating: 5, Reviews: 9, Address: near SBI Bank, Main Bazar, Bundar Chowk, Diu)', 'Afzal Traders (Rating: 4.9, Reviews: 7, Address: DD Main Bazar, Bunder Road Diu, Diu, Daman&Diu, Diu)', 'Waves fashion (Rating: 5, Reviews: 1, Address: shop no 1, waves fashion, karwa masjid, Near, Diu)']"
Western,Daman and Diu,Diu,Diu Fort,Fort,1535,1.5,4.6,0,No,Open All Days,Historical,Yes,1.2,Afternoon,20.7146981,70.9961398,"['Hotel Relax Inn (Rating: 3.8, Reviews: 671, Address: Bunder Rd, Diu)', 'Hotel Galaxy (Rating: 3.5, Reviews: 684, Address: PX8J+WCJ, Bus Station Road, Diu)', 'Hotel Toran Guest house (Rating: 3.3, Reviews: 61, Address: Check post, near Diu, Una)']","['Hotel Aavkar & Pure Vegetarian Restaurant (Rating: 3.6, Reviews: 92, Address: PX9P+98M, Diu)', 'Hotel apple inn (Rating: 4.3, Reviews: 421, Address: Fofrara, Gangeshwer Temple, Road, Fudam)', 'Azzaro Resorts & spa (Rating: 4, Reviews: 2356, Address: opp. Kohinoor Hotel, Nagoa Beach Road, Fudam)']","['INS Khukri Memorial (Rating: 4.6, Reviews: 6746, Address: PX3G+4P7, Diu)', 'Diu Museum (Rating: 3.8, Reviews: 1540, Address: PX8Q+6MC, Diu)', 'Light House, Diu (Rating: 4.3, Reviews: 260, Address: PX7W+J92, Diu)']","['Diu Foreign Market (Rating: 5, Reviews: 2, Address: PX9P+CRX, Diu)', 'Afzal Traders (Rating: 4.9, Reviews: 7, Address: DD Main Bazar, Bunder Road Diu, Diu, Daman&Diu, Diu)', 'Evergreen Trade Centre (Rating: 5, Reviews: 9, Address: near SBI Bank, Main Bazar, Bundar Chowk, Diu)']"
Eastern,Jharkhand,Deoghar,Baba Baidyanath Temple,Temple,Unknown,1,4.7,0,Yes,Open All Days,Religious,Yes,1.8,All,24.4925491,86.7000182,"['OYO Co Hotel (Rating: 3.3, Reviews: 493, Address: Netaji Subash Road, Deoghar)', 'Hotel Rajkamal - Best Hotel in Deoghar | Wedding Venue | Banquet Hall | Restaurant in Deoghar (Rating: 3.9, Reviews: 992, Address: Baidyanathdham Railway Station Road, Deoghar)', 'Baidhyanath Vihar & Restaurant (Rating: 3.8, Reviews: 383, Address: FMMR+R7X, Opposite Subhash Chowk, Deoghar)']","['Hotel Rajkamal - Best Hotel in Deoghar | Wedding Venue | Banquet Hall | Restaurant in Deoghar (Rating: 3.9, Reviews: 992, Address: Baidyanathdham Railway Station Road, Deoghar)', 'Baidhyanath Vihar & Restaurant (Rating: 3.8, Reviews: 383, Address: FMMR+R7X, Opposite Subhash Chowk, Deoghar)', 'Shree Ram Bhojnalaya (Rating: 3.9, Reviews: 169, Address: Baidyanath Dham, Ratan Rd, Loha Bari, Shivganga Muhalla, Deoghar)']","['Deoghar Tourism (Rating: 4.4, Reviews: 832, Address: Hindi Vidyapith, Bilashi, Deoghar)', 'Deoghar Dham Yatra (Rating: 4.8, Reviews: 13, Address: FMVX+2XV, near Babadham Station Road, Baiju Mandir Gali, Shivganga Muhalla, Deoghar)', 'Deoghar Babadham Darshan (Rating: 4.3, Reviews: 7, Address: Opposite old sadar hospital jalsar road, Tower Chowk Road, Shivganga Muhalla, Deoghar)']","['Sri Baidyanath Digital & Telecom (Rating: 4.8, Reviews: 203, Address: Near Baidyanath Cinema, Bilasi Town, Deoghar)', 'Havells Galaxy (Rating: 3.5, Reviews: 8, Address: FMRQ+9FG, Williams Town, Deoghar)', 'ISHAAN CITY CENTER (Rating: 4.8, Reviews: 8, Address: FPG7+7FG, Jyoti Nagar, Deoghar)']"
Eastern,Jharkhand,Ranchi,Pahari Mandir,Temple,Unknown,1,4.6,0,Yes,Open All Days,Religious,Yes,0.13,All,23.3754286,85.31075,"['Radisson Blu Hotel, Ranchi (Rating: 4.5, Reviews: 11251, Address: Main Road, Diversion Road, Kadru, Ranchi)', 'CAPITOL RESIDENCY (Rating: 4.3, Reviews: 3835, Address: Capitol Residency, Station Road, Ranchi)', 'OYO 46909 Executives Nest (Rating: 1, Reviews: 2, Address: Hawaii nager road no 02 birsa chowk Ranchi Lav apatment flat no 305 3rd floor, Ranchi)']","['CAPITOL RESIDENCY (Rating: 4.3, Reviews: 3835, Address: Capitol Residency, Station Road, Ranchi)', 'Holiday Home (Rating: 4, Reviews: 3439, Address: near Holiday Home, Kanke Road, Chandani Chowk, Ranchi)', 'Hotel Mercury Residency (Rating: 3.8, Reviews: 1516, Address: Lalpur chowk, Hazaribagh Road, Ranchi)']","['Ranchi Hill (Rating: 4.3, Reviews: 119, Address: 98G6+85X, Kumhartoli, Ranchi)', 'Yogoda Satsanga Society of India - Ranchi Ashram (Rating: 4.8, Reviews: 1333, Address: near Police Station, Paramahansa Yogananda Path, Chutia, Ranchi)', ""Paramahansa Yogananda's Smriti Mandir (Rating: 4.5, Reviews: 122, Address: 983P+Q3W, Paramahansa Yogananda Path, Ranchi)""]","['Vishal Mega Mart (Rating: 3.6, Reviews: 2621, Address: Sudha Complex, opposite Sankat Mochan Hanuman Mandir, Mahatma Gandhi Main Road, New Daily Market, Nayatoli, Ranchi)', 'Maru Tower (Rating: 3.9, Reviews: 1413, Address: Kanke Road, Ranchi)', 'Anand Complex (Rating: 3.7, Reviews: 491, Address: Anand Complex, Near Lalpur Thana,Hazaribagh Road, New Barhi Toli, Lalpur, Ranchi)']"
Eastern,Bihar,Bodh Gaya,Mahabodhi Temple,Temple,-260,1.5,4.7,0,Yes,Open All Days,Religious,Yes,0.2,All,24.6959222,84.9914193,"['Hotel Tokyo Vihar (Rating: 3.4, Reviews: 109, Address: MXRP+QMJ, Premdasa Road, Mastipur, Bodh Gaya)', 'Sachi Home (Rating: 4.2, Reviews: 54, Address: M2X2+6P2, P.O. Bakrour, Sujata Village, Bodh Gaya)', 'Hotel Sujata, Bodhgaya, Bihar. (Rating: 4.1, Reviews: 907, Address: Japanese Temple, near Bhutan Temple, Road, Mastipur, Bodh Gaya)']","['Hotel Sujata, Bodhgaya, Bihar. (Rating: 4.1, Reviews: 907, Address: Japanese Temple, near Bhutan Temple, Road, Mastipur, Bodh Gaya)', 'Bodhgaya Regency Hotel (Rating: 4.3, Reviews: 1311, Address: near Japanese Temple, Mastipur, Bodh Gaya)', 'होटल हेरिटेज बोधगया (Rating: 4, Reviews: 688, Address: near Nigma Temple, Domuhan-Bodhgaya Road, Bodh Gaya)']","['Mahabodhi Temple (Rating: 4.7, Reviews: 21938, Address: Bodh Gaya)', 'Tergar Monastery (Rating: 4.6, Reviews: 463, Address: PX3M+544, Belsar, Bodh Gaya)', 'Root Institute for Wisdom Culture (Rating: 4.5, Reviews: 301, Address: near Nyingma Monastery, Saxena Road, near Nyingma Monastery, Bodh Gaya)']","['Sumitra Readymade Mall (Rating: 3.6, Reviews: 74, Address: opposite Thai Temple, Main Road, Domuhan-Bodhgaya Road, Bodh Gaya)', 'Patanjali Aarogya Kendra And Store (Rating: 4.6, Reviews: 13, Address: Near hanuman mandir;Gandhi chowk, Bodh Gaya)', 'Sunil Lakri Shop (Rating: 5, Reviews: 2, Address: MXXV+93M, Bodh Gaya)']"
Eastern,Bihar,Patna,Sanjay Gandhi Biological Park,Zoo,Unknown,2.5,4.3,30,Yes,Open All Days,Wildlife,Yes,0.5,All,25.6002725,85.0991341,"['Park Plaza,11 no, Patna (Rating: 3.5, Reviews: 130, Address: h.no, behind Surya Clinic, 11, Sri Krishna Nagar Main Road, Kidwaipuri, Patna)', 'Hotel FrontLine Residency (Rating: 4, Reviews: 757, Address: Shyamal Hospital Road, 60, Nandanpuri, near Christ Mission School, Maurya Path, Nandanpuri Colony, Khajpura, Patna)', 'Hotel Vijay Shree Deluxe (Rating: 3.7, Reviews: 1125, Address: HDFC Bank, near Bata Showroom, Exhibition Road, Ali Nagar Colony, Salimpur Ahra, Golambar, Patna)']","['Park Plaza,11 no, Patna (Rating: 3.5, Reviews: 130, Address: h.no, behind Surya Clinic, 11, Sri Krishna Nagar Main Road, Kidwaipuri, Patna)', 'Hotel The Panache (Rating: 4.3, Reviews: 9479, Address: West of Ram Gulam Chowk, South Gandhi Maidan, Patna)', 'Yo China (Rating: 3.8, Reviews: 835, Address: J38J+2XC, Ashiana - Digha Road, Patna)']","['Bihar Museum (Rating: 4.5, Reviews: 20953, Address: Jawaharlal Nehru Marg, Bailey Road, Patna)', 'Patna Museum (Rating: 4.3, Reviews: 5444, Address: Buddh Marg, Patna)', 'Rajendra Smriti Sangrahalaya (Rating: 4.1, Reviews: 81, Address: J4J6+WGQ, Bankipur - Danapur Road, Sadaquat Ashram, Patna)']","['Anand Vihar (Rating: 4, Reviews: 60, Address: 9, Police Colony Road, Anisabad, Patna)', 'Surya crystal building (Rating: 4.2, Reviews: 183, Address: p s, Boring Road, Sri Krishna Puri, Patna)', 'TRENDS Footwear (Rating: 4.6, Reviews: 1016, Address: Upper Ground Floor, Madhuri Chandra Complex, Plot No. 968/969/998, opposite to Pillar No, 17818, Bailey Road, Patna)']"
Eastern,Bihar,Patna,Takhat Shri Harimandir Ji Patna Sahib,Gurudwara,Unknown,1,4.7,0,Yes,Open All Days,Religious,Yes,0.25,All,25.5960503,85.2299561,"['City Hotel (Rating: 3.7, Reviews: 358, Address: KARMALICHAK, PATNA CITY, Patna)', 'Madhuram Vihar (Rating: 3.8, Reviews: 220, Address: Mahadevsthan Gurugovind Singh, Madhuram Vihar Bahari, Link Path, Begampur, Patna)', 'Kundan Mohini Yatri Niwas (Rating: 2.8, Reviews: 4, Address: H6WJ+554, Patna Sahib, Jhauganj, Hajiganj, Patna)']","['Punjabi Rasoi (Rating: 3.8, Reviews: 1148, Address: Maa Jagdamba Complex, Harimindir Gali, Jhauganj, Hajiganj, Patna)', 'Yo! China (Rating: 3.7, Reviews: 833, Address: 9 to 9 Supermarket Gurhatta Chowk, Sadikpur, Patna)', 'METRO MART (Rating: 4, Reviews: 178, Address: house no 350, Metro Mart, near Medaz hospital, near to BISCOMAN COLONY Golamber, inside Magno. Service Center, 350, Biscomaun Colony, Bajrangpuri, Patna)']","['Chhoti Patan Devi Temple (Rating: 4.5, Reviews: 1131, Address: H6WJ+R2J, Gurudwara Lane, Patna Sahib, Jhauganj, Hajiganj, Patna)', 'Jalan Museum (Rating: 4.3, Reviews: 206, Address: Quila Road, Hajiganj, Patna)', 'Shri Badi Patan Devi Temple, Patna (Rating: 4.6, Reviews: 8137, Address: Sadikpur, Patna)']","['Zio Basket Office (Rating: 4.1, Reviews: 7, Address: J53V+92P, Sarp Extension Colony, Patna)', 'Maa shayama art & craft (Rating: N/A, Reviews: 0, Address: 05, Road, Patna Sahib, Jhauganj, Patna)', 'Nandu Jee Chundri Wale (Rating: N/A, Reviews: 0, Address: devaki melt, opp, Kachauri Gali, Jhauganj, Hajiganj, Patna)']"
Eastern,Bihar,Patna,Budhha Smriti Park,Park,Unknown,1,4.4,10,Yes,Open All Days,Cultural,Yes,0.31,All,25.6067139,85.1361502,"['Hotel Vijay Shree Deluxe (Rating: 3.7, Reviews: 1125, Address: HDFC Bank, near Bata Showroom, Exhibition Road, Ali Nagar Colony, Salimpur Ahra, Golambar, Patna)', 'Hotel The Panache (Rating: 4.3, Reviews: 9479, Address: West of Ram Gulam Chowk, South Gandhi Maidan, Patna)', 'Hotel Patliputra Exotica (Rating: 4, Reviews: 12087, Address: Exhibition Road, Bigbazar, Patna)']","['Hotel The Panache (Rating: 4.3, Reviews: 9479, Address: West of Ram Gulam Chowk, South Gandhi Maidan, Patna)', 'Park Plaza,11 no, Patna (Rating: 3.5, Reviews: 130, Address: h.no, behind Surya Clinic, 11, Sri Krishna Nagar Main Road, Kidwaipuri, Patna)', 'Hotel Windsor (Rating: 3.9, Reviews: 4135, Address: Windsor, Exhibition Road, Patna)']","['Patna Museum (Rating: 4.3, Reviews: 5444, Address: Buddh Marg, Patna)', 'Shrikrishna Science Centre (Rating: 4.3, Reviews: 8781, Address: West Gandhi Maidan, Patna)', 'Bihar Museum (Rating: 4.5, Reviews: 20953, Address: Jawaharlal Nehru Marg, Bailey Road, Patna)']","['New India (Rating: 3.4, Reviews: 16, Address: J562+Q9M, National Highway 30, Salimpur Ahra, Golambar, Patna)', 'SMART BAZAAR (BIG BAZAAR) (Rating: 4, Reviews: 13474, Address: P Mall, Exhibition Road, Old Jakkanpur, Indira Nagar, Patna)', 'V2 Mall (Rating: 3.8, Reviews: 16444, Address: Maharaja Kameshwar Complex, near Buddha Memorial Park, 301, Fraser Road, Fraser Road Area, Patna)']"
Northern,Haryana,Gurugram,Kingdom of Dreams,Entertainment,2010,3,4.4,1100,Yes,Monday,Entertainment,Yes,0.3,Afternoon,28.4682629,77.0690382,"['Courtyard by Marriott Gurugram Downtown (Rating: 4.3, Reviews: 8458, Address: Plot No, 27 B, Sector Road, B Block, Sushant Lok Phase I, Sector 27, Gurugram)', 'The Westin Gurgaon, New Delhi (Rating: 4.4, Reviews: 20945, Address: 1, Mehrauli-Gurgaon Road, Sector 29, New Delhi)', 'The Oberoi, Gurgaon (Rating: 4.7, Reviews: 13458, Address: opposite Metro Station, 443, Shankar Chowk Road, Phase V, Udyog Vihar, Sector 19, Gurugram)']","['The Oberoi, Gurgaon (Rating: 4.7, Reviews: 13458, Address: opposite Metro Station, 443, Shankar Chowk Road, Phase V, Udyog Vihar, Sector 19, Gurugram)', 'The Palms Town & Country Club (Rating: 4.2, Reviews: 3752, Address: Phase 1, BLOCK-B, The Palms Town & Country Club, Sushant Lok Phase I, Sector 43, Gurugram)', 'Park Lane Gurgaon (Rating: 5, Reviews: 3, Address: D-7/6, Block D, DLF Phase 1, Gurugram)']","['Leisure Valley Park (Rating: 4.3, Reviews: 16865, Address: 287, NH 8, Sector 29, Gurugram)', ""Oyster's Water Park (Rating: 3.9, Reviews: 2409, Address: Leisure Valley Road, Sector 29, Gurugram)"", 'Joggers park (Rating: 4.2, Reviews: 163, Address: 70, Block C, Sushant Lok Phase I, Sector 43, Gurugram)']","['Athena (Rating: 3.8, Reviews: 92, Address: 76/1, Mehrauli Road, Industrial Development Area, Sector 16, Gurugram)', 'Bestech Centre Point (Rating: 4.3, Reviews: 116, Address: 610, Sushant Lok 1 Road, Block A, Sushant Lok Phase I, Gurugram)', 'Shyam Vihari Food (Rating: 4.4, Reviews: 66172, Address: near Huda metro, Sector 29, Gurugram)']"
Northern,Haryana,Gurugram,Ambience Mall,Mall,Unknown,2,4.6,0,Yes,Open All Days,Shopping,Yes,1.2,Afternoon,28.5056766,77.0967113,"[""The Leela Ambience Gurugram Hotel & Residences - Millennium City's Only Lifestyle Hotel & Residences (Rating: 4.6, Reviews: 30795, Address: National Highway 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram)"", 'The Oberoi, Gurgaon (Rating: 4.7, Reviews: 13458, Address: opposite Metro Station, 443, Shankar Chowk Road, Phase V, Udyog Vihar, Sector 19, Gurugram)', 'Hotel Delhi Aerocity (Rating: 4, Reviews: 1711, Address: KH no. 325/2, National Highway 8, Next Shokeen real estate office, Rangpuri, New Delhi)']","['The Oberoi, Gurgaon (Rating: 4.7, Reviews: 13458, Address: opposite Metro Station, 443, Shankar Chowk Road, Phase V, Udyog Vihar, Sector 19, Gurugram)', 'Hotel Delhi Aerocity (Rating: 4, Reviews: 1711, Address: KH no. 325/2, National Highway 8, Next Shokeen real estate office, Rangpuri, New Delhi)', 'Airport Residency (Rating: 3.8, Reviews: 1193, Address: Nh-8, Dwarka Link Road, Samalka, New Delhi)']","['Fun N Food Water & Amusment Park, New Delhi (Rating: 4, Reviews: 12085, Address: Old Delhi Gurgaon Road, Kapas Hera, New Delhi)', 'Sanskriti Kendra, Aya Nagar, Delhi (Rating: 4.6, Reviews: 1028, Address: Anandagram, Mehrauli-Gurgaon Road, Aya Nagar, New Delhi)', 'Leisure Valley Park (Rating: 4.3, Reviews: 16865, Address: 287, NH 8, Sector 29, Gurugram)']","['AMBIENCE MALL, GURUGRAM (Rating: 4.6, Reviews: 125354, Address: NH- 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram)', 'Gadget Zone (Rating: 3.8, Reviews: 103, Address: Ambience Mall, Ambience Island, NH-8, Gurugram)', 'TRENDS (Rating: 4.2, Reviews: 2872, Address: GF-39, Ambience Mall, near Toll Plaza, NH-8, Delhi - Jaipur Expressway, Gurugram)']"
